OrderID,SKU,Date,Units_Sold,Store_ID
35518,SKU015,2025-03-15,5,S05
35519,SKU016,2025-03-15,23,S01
35520,SKU016,2025-03-15,11,S02
35521,SKU016,2025-03-15,25,S03
35522,SKU016,2025-03-15,14,S04
35523,SKU016,2025-03-15,6,S05
35524,SKU017,2025-03-15,15,S01
35525,SKU017,2025-03-15,40,S02
35526,SKU017,2025-03-15,19,S03
35527,SKU017,2025-03-15,26,S04
35528,SKU017,2025-03-15,21,S05
35529,SKU018,2025-03-15,5,S01
35530,SKU018,2025-03-15,34,S02
35531,SKU018,2025-03-15,17,S03
35532,SKU018,2025-03-15,6,S04
35533,SKU018,2025-03-15,14,S05
35534,SKU019,2025-03-15,17,S01
35535,SKU019,2025-03-15,27,S02
35536,SKU019,2025-03-15,13,S03
35537,SKU019,2025-03-15,46,S04
35538,SKU019,2025-03-15,10,S05
35539,SKU020,2025-03-15,26,S01
35540,SKU020,2025-03-15,18,S03
35541,SKU020,2025-03-15,23,S04
35542,SKU020,2025-03-15,8,S05
35543,SKU021,2025-03-15,34,S01
35544,SKU021,2025-03-15,24,S02
35545,SKU021,2025-03-15,16,S03
35546,SKU021,2025-03-15,24,S04
35547,SKU021,2025-03-15,14,S05
35548,SKU022,2025-03-15,32,S01
35549,SKU022,2025-03-15,30,S02
35550,SKU022,2025-03-15,23,S03
35551,SKU022,2025-03-15,26,S04
35552,SKU022,2025-03-15,5,S05
35553,SKU023,2025-03-15,34,S01
35554,SKU023,2025-03-15,19,S02
35555,SKU023,2025-03-15,30,S03
35556,SKU023,2025-03-15,27,S04
35557,SKU023,2025-03-15,30,S05
35558,SKU024,2025-03-15,9,S01
35559,SKU024,2025-03-15,10,S02
35560,SKU024,2025-03-15,42,S03
35561,SKU024,2025-03-15,4,S04
35562,SKU024,2025-03-15,9,S05
35563,SKU025,2025-03-15,20,S01
35564,SKU025,2025-03-15,20,S02
35565,SKU025,2025-03-15,14,S03
35566,SKU025,2025-03-15,26,S04
35567,SKU025,2025-03-15,29,S05
35568,SKU026,2025-03-15,19,S01
35569,SKU026,2025-03-15,17,S02
35570,SKU026,2025-03-15,19,S03
35571,SKU026,2025-03-15,15,S04
35572,SKU026,2025-03-15,3,S05
35573,SKU027,2025-03-15,23,S01
35574,SKU027,2025-03-15,27,S02
35575,SKU027,2025-03-15,18,S03
35576,SKU027,2025-03-15,14,S05
35577,SKU028,2025-03-15,29,S01
35578,SKU028,2025-03-15,5,S02
35579,SKU028,2025-03-15,26,S03
35580,SKU028,2025-03-15,15,S04
35581,SKU028,2025-03-15,19,S05
35582,SKU029,2025-03-15,13,S01
35583,SKU029,2025-03-15,8,S02
35584,SKU029,2025-03-15,34,S03
35585,SKU029,2025-03-15,28,S04
35586,SKU029,2025-03-15,26,S05
35587,SKU030,2025-03-15,29,S01
35588,SKU030,2025-03-15,25,S02
35589,SKU030,2025-03-15,29,S03
35590,SKU030,2025-03-15,13,S04
35591,SKU030,2025-03-15,33,S05
35592,SKU031,2025-03-15,32,S01
35593,SKU031,2025-03-15,23,S02
35594,SKU031,2025-03-15,17,S03
35595,SKU031,2025-03-15,7,S04
35596,SKU031,2025-03-15,22,S05
35597,SKU032,2025-03-15,36,S01
35598,SKU032,2025-03-15,8,S02
35599,SKU032,2025-03-15,30,S03
35600,SKU032,2025-03-15,15,S04
35601,SKU032,2025-03-15,16,S05
35602,SKU033,2025-03-15,8,S01
35603,SKU033,2025-03-15,12,S02
35604,SKU033,2025-03-15,26,S03
35605,SKU033,2025-03-15,27,S04
35606,SKU033,2025-03-15,22,S05
35607,SKU034,2025-03-15,14,S01
35608,SKU034,2025-03-15,8,S02
35609,SKU034,2025-03-15,20,S03
35610,SKU034,2025-03-15,16,S04
35611,SKU034,2025-03-15,22,S05
35612,SKU035,2025-03-15,16,S01
35613,SKU035,2025-03-15,17,S02
35614,SKU035,2025-03-15,21,S03
35615,SKU035,2025-03-15,23,S04
35616,SKU035,2025-03-15,32,S05
35617,SKU036,2025-03-15,16,S01
35618,SKU036,2025-03-15,25,S02
35619,SKU036,2025-03-15,38,S03
35620,SKU036,2025-03-15,25,S04
35621,SKU036,2025-03-15,31,S05
35622,SKU037,2025-03-15,13,S01
35623,SKU037,2025-03-15,12,S02
35624,SKU037,2025-03-15,18,S03
35625,SKU037,2025-03-15,19,S04
35626,SKU037,2025-03-15,30,S05
35627,SKU038,2025-03-15,12,S01
35628,SKU038,2025-03-15,19,S02
35629,SKU038,2025-03-15,30,S03
35630,SKU038,2025-03-15,22,S04
35631,SKU038,2025-03-15,19,S05
35632,SKU039,2025-03-15,22,S01
35633,SKU039,2025-03-15,8,S02
35634,SKU039,2025-03-15,8,S03
35635,SKU039,2025-03-15,4,S04
35636,SKU039,2025-03-15,22,S05
35637,SKU040,2025-03-15,29,S01
35638,SKU040,2025-03-15,27,S02
35639,SKU040,2025-03-15,31,S03
35640,SKU040,2025-03-15,34,S04
35641,SKU040,2025-03-15,21,S05
35642,SKU041,2025-03-15,19,S01
35643,SKU041,2025-03-15,34,S02
35644,SKU041,2025-03-15,12,S03
35645,SKU041,2025-03-15,8,S04
35646,SKU041,2025-03-15,16,S05
35647,SKU042,2025-03-15,15,S01
35648,SKU042,2025-03-15,20,S02
35649,SKU042,2025-03-15,11,S03
35650,SKU042,2025-03-15,23,S04
35651,SKU042,2025-03-15,14,S05
35652,SKU043,2025-03-15,32,S01
35653,SKU043,2025-03-15,8,S02
35654,SKU043,2025-03-15,18,S03
35655,SKU043,2025-03-15,16,S04
35656,SKU043,2025-03-15,22,S05
35657,SKU044,2025-03-15,29,S01
35658,SKU044,2025-03-15,22,S02
35659,SKU044,2025-03-15,18,S03
35660,SKU044,2025-03-15,26,S04
35661,SKU044,2025-03-15,28,S05
35662,SKU045,2025-03-15,22,S01
35663,SKU045,2025-03-15,23,S02
35664,SKU045,2025-03-15,26,S03
35665,SKU045,2025-03-15,3,S04
35666,SKU045,2025-03-15,16,S05
35667,SKU046,2025-03-15,23,S01
35668,SKU046,2025-03-15,17,S02
35669,SKU046,2025-03-15,17,S03
35670,SKU046,2025-03-15,23,S04
35671,SKU046,2025-03-15,23,S05
35672,SKU047,2025-03-15,24,S01
35673,SKU047,2025-03-15,12,S02
35674,SKU047,2025-03-15,5,S03
35675,SKU047,2025-03-15,28,S04
35676,SKU047,2025-03-15,12,S05
35677,SKU048,2025-03-15,11,S01
35678,SKU048,2025-03-15,10,S02
35679,SKU048,2025-03-15,31,S03
35680,SKU048,2025-03-15,22,S04
35681,SKU048,2025-03-15,23,S05
35682,SKU049,2025-03-15,26,S01
35683,SKU049,2025-03-15,19,S02
35684,SKU049,2025-03-15,30,S03
35685,SKU049,2025-03-15,8,S04
35686,SKU049,2025-03-15,9,S05
35687,SKU050,2025-03-15,8,S01
35688,SKU050,2025-03-15,24,S02
35689,SKU050,2025-03-15,25,S03
35690,SKU050,2025-03-15,15,S04
35691,SKU050,2025-03-15,17,S05
35692,SKU051,2025-03-15,32,S01
35693,SKU051,2025-03-15,13,S02
35694,SKU051,2025-03-15,22,S03
35695,SKU051,2025-03-15,13,S04
35696,SKU051,2025-03-15,30,S05
35697,SKU052,2025-03-15,26,S01
35698,SKU052,2025-03-15,6,S02
35699,SKU052,2025-03-15,17,S03
35700,SKU052,2025-03-15,29,S05
35701,SKU053,2025-03-15,40,S01
35702,SKU053,2025-03-15,5,S03
35703,SKU053,2025-03-15,21,S04
35704,SKU053,2025-03-15,19,S05
35705,SKU054,2025-03-15,15,S01
35706,SKU054,2025-03-15,2,S02
35707,SKU054,2025-03-15,23,S03
35708,SKU054,2025-03-15,28,S04
35709,SKU054,2025-03-15,48,S05
35710,SKU055,2025-03-15,33,S01
35711,SKU055,2025-03-15,7,S02
35712,SKU055,2025-03-15,19,S03
35713,SKU055,2025-03-15,25,S04
35714,SKU055,2025-03-15,13,S05
35715,SKU056,2025-03-15,27,S01
35716,SKU056,2025-03-15,27,S02
35717,SKU056,2025-03-15,32,S03
35718,SKU056,2025-03-15,28,S04
35719,SKU056,2025-03-15,22,S05
35720,SKU057,2025-03-15,13,S01
35721,SKU057,2025-03-15,7,S02
35722,SKU057,2025-03-15,22,S03
35723,SKU057,2025-03-15,15,S04
35724,SKU057,2025-03-15,16,S05
35725,SKU058,2025-03-15,31,S01
35726,SKU058,2025-03-15,33,S02
35727,SKU058,2025-03-15,7,S03
35728,SKU058,2025-03-15,17,S04
35729,SKU058,2025-03-15,15,S05
35730,SKU059,2025-03-15,23,S01
35731,SKU059,2025-03-15,5,S03
35732,SKU059,2025-03-15,18,S04
35733,SKU059,2025-03-15,27,S05
35734,SKU060,2025-03-15,20,S01
35735,SKU060,2025-03-15,26,S02
35736,SKU060,2025-03-15,21,S03
35737,SKU060,2025-03-15,32,S04
35738,SKU060,2025-03-15,34,S05
35739,SKU061,2025-03-15,12,S01
35740,SKU061,2025-03-15,28,S02
35741,SKU061,2025-03-15,25,S03
35742,SKU061,2025-03-15,45,S04
35743,SKU061,2025-03-15,12,S05
35744,SKU062,2025-03-15,18,S01
35745,SKU062,2025-03-15,9,S02
35746,SKU062,2025-03-15,10,S03
35747,SKU062,2025-03-15,23,S04
35748,SKU062,2025-03-15,22,S05
35749,SKU063,2025-03-15,25,S01
35750,SKU063,2025-03-15,25,S02
35751,SKU063,2025-03-15,17,S03
35752,SKU063,2025-03-15,17,S04
35753,SKU063,2025-03-15,10,S05
35754,SKU064,2025-03-15,12,S01
35755,SKU064,2025-03-15,19,S02
35756,SKU064,2025-03-15,21,S03
35757,SKU064,2025-03-15,27,S04
35758,SKU064,2025-03-15,26,S05
35759,SKU065,2025-03-15,35,S01
35760,SKU065,2025-03-15,10,S02
35761,SKU065,2025-03-15,17,S03
35762,SKU065,2025-03-15,11,S04
35763,SKU065,2025-03-15,32,S05
35764,SKU066,2025-03-15,14,S01
35765,SKU066,2025-03-15,31,S02
35766,SKU066,2025-03-15,34,S03
35767,SKU066,2025-03-15,24,S04
35768,SKU066,2025-03-15,22,S05
35769,SKU067,2025-03-15,20,S01
35770,SKU067,2025-03-15,16,S02
35771,SKU067,2025-03-15,15,S03
35772,SKU067,2025-03-15,18,S04
35773,SKU067,2025-03-15,38,S05
35774,SKU068,2025-03-15,9,S01
35775,SKU068,2025-03-15,22,S02
35776,SKU068,2025-03-15,27,S03
35777,SKU068,2025-03-15,17,S04
35778,SKU068,2025-03-15,24,S05
35779,SKU069,2025-03-15,4,S01
35780,SKU069,2025-03-15,33,S02
35781,SKU069,2025-03-15,31,S03
35782,SKU069,2025-03-15,19,S04
35783,SKU069,2025-03-15,11,S05
35784,SKU070,2025-03-15,27,S01
35785,SKU070,2025-03-15,8,S02
35786,SKU070,2025-03-15,9,S03
35787,SKU070,2025-03-15,19,S04
35788,SKU070,2025-03-15,35,S05
35789,SKU071,2025-03-15,26,S01
35790,SKU071,2025-03-15,13,S02
35791,SKU071,2025-03-15,3,S03
35792,SKU071,2025-03-15,20,S04
35793,SKU071,2025-03-15,22,S05
35794,SKU072,2025-03-15,19,S01
35795,SKU072,2025-03-15,38,S02
35796,SKU072,2025-03-15,18,S03
35797,SKU072,2025-03-15,15,S05
35798,SKU073,2025-03-15,24,S01
35799,SKU073,2025-03-15,23,S02
35800,SKU073,2025-03-15,18,S03
35801,SKU073,2025-03-15,16,S04
35802,SKU074,2025-03-15,20,S01
35803,SKU074,2025-03-15,16,S02
35804,SKU074,2025-03-15,22,S03
35805,SKU074,2025-03-15,24,S04
35806,SKU074,2025-03-15,32,S05
35807,SKU075,2025-03-15,10,S01
35808,SKU075,2025-03-15,7,S02
35809,SKU075,2025-03-15,14,S03
35810,SKU075,2025-03-15,12,S04
35811,SKU075,2025-03-15,11,S05
35812,SKU076,2025-03-15,34,S01
35813,SKU076,2025-03-15,21,S02
35814,SKU076,2025-03-15,39,S03
35815,SKU076,2025-03-15,19,S04
35816,SKU076,2025-03-15,8,S05
35817,SKU077,2025-03-15,11,S01
35818,SKU077,2025-03-15,30,S02
35819,SKU077,2025-03-15,8,S03
35820,SKU077,2025-03-15,25,S04
35821,SKU077,2025-03-15,16,S05
35822,SKU078,2025-03-15,10,S01
35823,SKU078,2025-03-15,33,S02
35824,SKU078,2025-03-15,14,S03
35825,SKU078,2025-03-15,11,S04
35826,SKU078,2025-03-15,19,S05
35827,SKU079,2025-03-15,14,S01
35828,SKU079,2025-03-15,42,S02
35829,SKU079,2025-03-15,30,S03
35830,SKU079,2025-03-15,14,S04
35831,SKU079,2025-03-15,15,S05
35832,SKU080,2025-03-15,21,S02
35833,SKU080,2025-03-15,12,S03
35834,SKU080,2025-03-15,20,S04
35835,SKU081,2025-03-15,19,S01
35836,SKU081,2025-03-15,36,S02
35837,SKU081,2025-03-15,20,S03
35838,SKU081,2025-03-15,12,S04
35839,SKU081,2025-03-15,19,S05
35840,SKU082,2025-03-15,19,S01
35841,SKU082,2025-03-15,41,S02
35842,SKU082,2025-03-15,16,S03
35843,SKU082,2025-03-15,7,S04
35844,SKU082,2025-03-15,20,S05
35845,SKU083,2025-03-15,21,S01
35846,SKU083,2025-03-15,25,S02
35847,SKU083,2025-03-15,27,S03
35848,SKU083,2025-03-15,39,S04
35849,SKU083,2025-03-15,14,S05
35850,SKU084,2025-03-15,13,S01
35851,SKU084,2025-03-15,1,S02
35852,SKU084,2025-03-15,26,S03
35853,SKU084,2025-03-15,11,S04
35854,SKU084,2025-03-15,28,S05
35855,SKU085,2025-03-15,15,S01
35856,SKU085,2025-03-15,37,S02
35857,SKU085,2025-03-15,5,S03
35858,SKU085,2025-03-15,30,S04
35859,SKU085,2025-03-15,29,S05
35860,SKU086,2025-03-15,25,S01
35861,SKU086,2025-03-15,8,S02
35862,SKU086,2025-03-15,25,S03
35863,SKU086,2025-03-15,21,S04
35864,SKU086,2025-03-15,1,S05
35865,SKU087,2025-03-15,35,S01
35866,SKU087,2025-03-15,16,S02
35867,SKU087,2025-03-15,34,S03
35868,SKU087,2025-03-15,19,S04
35869,SKU087,2025-03-15,29,S05
35870,SKU088,2025-03-15,11,S01
35871,SKU088,2025-03-15,22,S02
35872,SKU088,2025-03-15,21,S03
35873,SKU088,2025-03-15,16,S04
35874,SKU088,2025-03-15,11,S05
35875,SKU089,2025-03-15,11,S02
35876,SKU089,2025-03-15,27,S03
35877,SKU089,2025-03-15,6,S04
35878,SKU089,2025-03-15,8,S05
35879,SKU090,2025-03-15,5,S01
35880,SKU090,2025-03-15,22,S02
35881,SKU090,2025-03-15,11,S03
35882,SKU090,2025-03-15,32,S04
35883,SKU090,2025-03-15,27,S05
35884,SKU091,2025-03-15,22,S01
35885,SKU091,2025-03-15,23,S02
35886,SKU091,2025-03-15,12,S03
35887,SKU091,2025-03-15,12,S04
35888,SKU091,2025-03-15,27,S05
35889,SKU092,2025-03-15,29,S01
35890,SKU092,2025-03-15,27,S02
35891,SKU092,2025-03-15,15,S03
35892,SKU092,2025-03-15,16,S04
35893,SKU092,2025-03-15,10,S05
35894,SKU093,2025-03-15,27,S01
35895,SKU094,2025-03-15,33,S01
35896,SKU094,2025-03-15,27,S02
35897,SKU094,2025-03-15,8,S03
35898,SKU094,2025-03-15,18,S04
35899,SKU094,2025-03-15,34,S05
35900,SKU095,2025-03-15,25,S01
35901,SKU095,2025-03-15,41,S02
35902,SKU095,2025-03-15,18,S03
35903,SKU095,2025-03-15,13,S04
35904,SKU095,2025-03-15,9,S05
35905,SKU096,2025-03-15,20,S01
35906,SKU096,2025-03-15,29,S02
35907,SKU096,2025-03-15,20,S03
35908,SKU096,2025-03-15,16,S04
35909,SKU096,2025-03-15,32,S05
35910,SKU097,2025-03-15,25,S01
35911,SKU097,2025-03-15,18,S02
35912,SKU097,2025-03-15,12,S03
35913,SKU097,2025-03-15,17,S04
35914,SKU097,2025-03-15,24,S05
35915,SKU098,2025-03-15,12,S01
35916,SKU098,2025-03-15,7,S02
35917,SKU098,2025-03-15,15,S03
35918,SKU098,2025-03-15,19,S04
35919,SKU098,2025-03-15,33,S05
35920,SKU099,2025-03-15,8,S01
35921,SKU099,2025-03-15,22,S02
35922,SKU099,2025-03-15,17,S03
35923,SKU099,2025-03-15,17,S04
35924,SKU099,2025-03-15,35,S05
35925,SKU100,2025-03-15,20,S01
35926,SKU100,2025-03-15,10,S02
35927,SKU100,2025-03-15,28,S03
35928,SKU100,2025-03-15,28,S04
35929,SKU100,2025-03-15,9,S05
35930,SKU001,2025-03-16,8,S01
35931,SKU001,2025-03-16,24,S02
35932,SKU001,2025-03-16,19,S03
35933,SKU001,2025-03-16,15,S04
35934,SKU001,2025-03-16,30,S05
35935,SKU002,2025-03-16,14,S01
35936,SKU002,2025-03-16,24,S02
35937,SKU002,2025-03-16,31,S03
35938,SKU002,2025-03-16,16,S04
35939,SKU002,2025-03-16,1,S05
35940,SKU003,2025-03-16,15,S01
35941,SKU003,2025-03-16,21,S02
35942,SKU003,2025-03-16,30,S03
35943,SKU003,2025-03-16,14,S04
35944,SKU003,2025-03-16,37,S05
35945,SKU004,2025-03-16,7,S01
35946,SKU004,2025-03-16,21,S02
35947,SKU004,2025-03-16,17,S03
35948,SKU004,2025-03-16,33,S04
35949,SKU004,2025-03-16,5,S05
35950,SKU005,2025-03-16,24,S01
35951,SKU005,2025-03-16,17,S02
35952,SKU005,2025-03-16,35,S03
35953,SKU005,2025-03-16,11,S04
35954,SKU005,2025-03-16,24,S05
35955,SKU006,2025-03-16,11,S01
35956,SKU006,2025-03-16,21,S02
35957,SKU006,2025-03-16,16,S03
35958,SKU006,2025-03-16,16,S04
35959,SKU007,2025-03-16,24,S01
35960,SKU007,2025-03-16,9,S02
35961,SKU007,2025-03-16,8,S03
35962,SKU007,2025-03-16,4,S04
35963,SKU007,2025-03-16,9,S05
35964,SKU008,2025-03-16,25,S01
35965,SKU008,2025-03-16,24,S02
35966,SKU008,2025-03-16,26,S03
35967,SKU008,2025-03-16,9,S04
35968,SKU008,2025-03-16,22,S05
35969,SKU009,2025-03-16,13,S01
35970,SKU009,2025-03-16,29,S02
35971,SKU009,2025-03-16,24,S03
35972,SKU009,2025-03-16,13,S04
35973,SKU009,2025-03-16,30,S05
35974,SKU010,2025-03-16,25,S01
35975,SKU010,2025-03-16,6,S02
35976,SKU010,2025-03-16,3,S03
35977,SKU010,2025-03-16,6,S04
35978,SKU010,2025-03-16,36,S05
35979,SKU011,2025-03-16,9,S01
35980,SKU011,2025-03-16,38,S02
35981,SKU011,2025-03-16,9,S03
35982,SKU011,2025-03-16,8,S04
35983,SKU011,2025-03-16,28,S05
35984,SKU012,2025-03-16,29,S01
35985,SKU012,2025-03-16,25,S02
35986,SKU012,2025-03-16,26,S03
35987,SKU012,2025-03-16,11,S04
35988,SKU012,2025-03-16,28,S05
35989,SKU013,2025-03-16,22,S01
35990,SKU013,2025-03-16,16,S02
35991,SKU013,2025-03-16,20,S03
35992,SKU013,2025-03-16,30,S04
35993,SKU013,2025-03-16,23,S05
35994,SKU014,2025-03-16,28,S02
35995,SKU014,2025-03-16,28,S03
35996,SKU014,2025-03-16,16,S04
35997,SKU014,2025-03-16,21,S05
35998,SKU015,2025-03-16,21,S01
35999,SKU015,2025-03-16,15,S03
36000,SKU015,2025-03-16,16,S04
36001,SKU015,2025-03-16,18,S05
36002,SKU016,2025-03-16,14,S01
36003,SKU016,2025-03-16,26,S02
36004,SKU016,2025-03-16,11,S03
36005,SKU016,2025-03-16,29,S04
36006,SKU016,2025-03-16,26,S05
36007,SKU017,2025-03-16,33,S01
36008,SKU017,2025-03-16,37,S02
36009,SKU017,2025-03-16,37,S03
36010,SKU017,2025-03-16,8,S04
36011,SKU017,2025-03-16,23,S05
36012,SKU018,2025-03-16,12,S01
36013,SKU018,2025-03-16,52,S02
36014,SKU018,2025-03-16,26,S03
36015,SKU018,2025-03-16,34,S04
36016,SKU018,2025-03-16,24,S05
36017,SKU019,2025-03-16,12,S02
36018,SKU019,2025-03-16,13,S03
36019,SKU019,2025-03-16,16,S04
36020,SKU019,2025-03-16,23,S05
36021,SKU020,2025-03-16,25,S01
36022,SKU020,2025-03-16,17,S03
36023,SKU020,2025-03-16,15,S04
36024,SKU020,2025-03-16,33,S05
36025,SKU021,2025-03-16,25,S01
36026,SKU021,2025-03-16,18,S02
36027,SKU021,2025-03-16,22,S03
36028,SKU021,2025-03-16,3,S04
36029,SKU021,2025-03-16,26,S05
36030,SKU022,2025-03-16,16,S01
36031,SKU022,2025-03-16,11,S02
36032,SKU022,2025-03-16,33,S03
36033,SKU022,2025-03-16,22,S04
36034,SKU022,2025-03-16,13,S05
36035,SKU023,2025-03-16,13,S01
36036,SKU023,2025-03-16,23,S02
36037,SKU023,2025-03-16,22,S03
36038,SKU023,2025-03-16,20,S04
36039,SKU023,2025-03-16,7,S05
36040,SKU024,2025-03-16,9,S01
36041,SKU024,2025-03-16,12,S02
36042,SKU024,2025-03-16,18,S03
36043,SKU024,2025-03-16,19,S04
36044,SKU024,2025-03-16,18,S05
36045,SKU025,2025-03-16,18,S01
36046,SKU025,2025-03-16,38,S02
36047,SKU025,2025-03-16,28,S03
36048,SKU025,2025-03-16,31,S04
36049,SKU025,2025-03-16,24,S05
36050,SKU026,2025-03-16,20,S01
36051,SKU026,2025-03-16,24,S02
36052,SKU026,2025-03-16,22,S03
36053,SKU026,2025-03-16,28,S04
36054,SKU026,2025-03-16,10,S05
36055,SKU027,2025-03-16,27,S01
36056,SKU027,2025-03-16,21,S02
36057,SKU027,2025-03-16,1,S03
36058,SKU027,2025-03-16,20,S04
36059,SKU027,2025-03-16,6,S05
36060,SKU028,2025-03-16,14,S01
36061,SKU028,2025-03-16,18,S02
36062,SKU028,2025-03-16,4,S03
36063,SKU028,2025-03-16,19,S04
36064,SKU028,2025-03-16,20,S05
36065,SKU029,2025-03-16,27,S01
36066,SKU029,2025-03-16,15,S02
36067,SKU029,2025-03-16,22,S03
36068,SKU029,2025-03-16,19,S04
36069,SKU029,2025-03-16,15,S05
36070,SKU030,2025-03-16,3,S01
36071,SKU030,2025-03-16,18,S02
36072,SKU030,2025-03-16,27,S03
36073,SKU030,2025-03-16,10,S04
36074,SKU030,2025-03-16,17,S05
36075,SKU031,2025-03-16,19,S01
36076,SKU031,2025-03-16,31,S02
36077,SKU031,2025-03-16,20,S03
36078,SKU031,2025-03-16,22,S04
36079,SKU031,2025-03-16,19,S05
36080,SKU032,2025-03-16,15,S01
36081,SKU032,2025-03-16,8,S02
36082,SKU032,2025-03-16,17,S03
36083,SKU032,2025-03-16,23,S04
36084,SKU032,2025-03-16,21,S05
36085,SKU033,2025-03-16,34,S01
36086,SKU033,2025-03-16,29,S02
36087,SKU033,2025-03-16,32,S03
36088,SKU033,2025-03-16,35,S05
36089,SKU034,2025-03-16,22,S01
36090,SKU034,2025-03-16,24,S02
36091,SKU034,2025-03-16,28,S03
36092,SKU034,2025-03-16,20,S04
36093,SKU034,2025-03-16,9,S05
36094,SKU035,2025-03-16,34,S01
36095,SKU035,2025-03-16,12,S02
36096,SKU035,2025-03-16,10,S03
36097,SKU035,2025-03-16,17,S04
36098,SKU035,2025-03-16,16,S05
36099,SKU036,2025-03-16,20,S01
36100,SKU036,2025-03-16,19,S02
36101,SKU036,2025-03-16,33,S03
36102,SKU036,2025-03-16,24,S04
36103,SKU036,2025-03-16,11,S05
36104,SKU037,2025-03-16,12,S01
36105,SKU037,2025-03-16,16,S02
36106,SKU037,2025-03-16,16,S03
36107,SKU037,2025-03-16,14,S04
36108,SKU037,2025-03-16,8,S05
36109,SKU038,2025-03-16,22,S01
36110,SKU038,2025-03-16,15,S02
36111,SKU038,2025-03-16,10,S03
36112,SKU038,2025-03-16,24,S04
36113,SKU038,2025-03-16,28,S05
36114,SKU039,2025-03-16,17,S01
36115,SKU039,2025-03-16,37,S02
36116,SKU039,2025-03-16,42,S03
36117,SKU039,2025-03-16,24,S04
36118,SKU039,2025-03-16,15,S05
36119,SKU040,2025-03-16,22,S01
36120,SKU040,2025-03-16,7,S02
36121,SKU040,2025-03-16,11,S03
36122,SKU040,2025-03-16,3,S04
36123,SKU040,2025-03-16,13,S05
36124,SKU041,2025-03-16,7,S01
36125,SKU041,2025-03-16,26,S02
36126,SKU041,2025-03-16,12,S03
36127,SKU041,2025-03-16,22,S04
36128,SKU041,2025-03-16,27,S05
36129,SKU042,2025-03-16,31,S01
36130,SKU042,2025-03-16,16,S02
36131,SKU042,2025-03-16,23,S03
36132,SKU042,2025-03-16,23,S04
36133,SKU042,2025-03-16,32,S05
36134,SKU043,2025-03-16,27,S01
36135,SKU043,2025-03-16,33,S02
36136,SKU043,2025-03-16,3,S03
36137,SKU043,2025-03-16,13,S04
36138,SKU043,2025-03-16,30,S05
36139,SKU044,2025-03-16,25,S01
36140,SKU044,2025-03-16,18,S02
36141,SKU044,2025-03-16,15,S03
36142,SKU044,2025-03-16,27,S04
36143,SKU045,2025-03-16,27,S01
36144,SKU045,2025-03-16,20,S02
36145,SKU045,2025-03-16,15,S03
36146,SKU045,2025-03-16,25,S04
36147,SKU045,2025-03-16,16,S05
36148,SKU046,2025-03-16,20,S01
36149,SKU046,2025-03-16,19,S02
36150,SKU046,2025-03-16,27,S03
36151,SKU046,2025-03-16,21,S04
36152,SKU047,2025-03-16,6,S01
36153,SKU047,2025-03-16,9,S02
36154,SKU047,2025-03-16,24,S03
36155,SKU047,2025-03-16,25,S04
36156,SKU047,2025-03-16,36,S05
36157,SKU048,2025-03-16,9,S01
36158,SKU048,2025-03-16,33,S02
36159,SKU048,2025-03-16,20,S04
36160,SKU048,2025-03-16,22,S05
36161,SKU049,2025-03-16,22,S01
36162,SKU049,2025-03-16,16,S02
36163,SKU049,2025-03-16,21,S03
36164,SKU049,2025-03-16,7,S04
36165,SKU049,2025-03-16,28,S05
36166,SKU050,2025-03-16,22,S01
36167,SKU050,2025-03-16,23,S02
36168,SKU050,2025-03-16,17,S03
36169,SKU050,2025-03-16,16,S04
36170,SKU050,2025-03-16,25,S05
36171,SKU051,2025-03-16,35,S01
36172,SKU051,2025-03-16,6,S02
36173,SKU051,2025-03-16,5,S03
36174,SKU051,2025-03-16,22,S04
36175,SKU051,2025-03-16,16,S05
36176,SKU052,2025-03-16,21,S01
36177,SKU052,2025-03-16,19,S02
36178,SKU052,2025-03-16,26,S03
36179,SKU052,2025-03-16,17,S04
36180,SKU052,2025-03-16,7,S05
36181,SKU053,2025-03-16,12,S01
36182,SKU053,2025-03-16,18,S02
36183,SKU053,2025-03-16,7,S03
36184,SKU053,2025-03-16,19,S04
36185,SKU053,2025-03-16,20,S05
36186,SKU054,2025-03-16,16,S01
36187,SKU054,2025-03-16,22,S02
36188,SKU054,2025-03-16,3,S03
36189,SKU054,2025-03-16,10,S04
36190,SKU054,2025-03-16,8,S05
36191,SKU055,2025-03-16,28,S01
36192,SKU055,2025-03-16,43,S02
36193,SKU055,2025-03-16,11,S03
36194,SKU055,2025-03-16,17,S04
36195,SKU055,2025-03-16,13,S05
36196,SKU056,2025-03-16,22,S01
36197,SKU056,2025-03-16,13,S02
36198,SKU056,2025-03-16,22,S03
36199,SKU056,2025-03-16,26,S04
36200,SKU056,2025-03-16,7,S05
36201,SKU057,2025-03-16,22,S01
36202,SKU057,2025-03-16,2,S02
36203,SKU057,2025-03-16,17,S03
36204,SKU057,2025-03-16,16,S04
36205,SKU057,2025-03-16,17,S05
36206,SKU058,2025-03-16,16,S01
36207,SKU058,2025-03-16,15,S02
36208,SKU058,2025-03-16,17,S03
36209,SKU058,2025-03-16,22,S04
36210,SKU058,2025-03-16,22,S05
36211,SKU059,2025-03-16,21,S01
36212,SKU059,2025-03-16,14,S02
36213,SKU059,2025-03-16,30,S03
36214,SKU059,2025-03-16,35,S04
36215,SKU059,2025-03-16,7,S05
